host,date_time,time_zone,endpoint,status_code,size_returned
n1028244.ksc.nasa.gov,04/Aug/1995:16:29:16,400,/images/USA-logosmall.gif,200,234
n1135852.ksc.nasa.gov,04/Aug/1995:16:29:30,400,/images/NASA-logosmall.gif,200,786
net2-75.mcp.com,04/Aug/1995:16:29:36,400,/shuttle/missions/sts-69/sts-69-patch.jpg,200,96265
www-c1.proxy.aol.com,04/Aug/1995:16:29:39,400,/images/launchmedium.gif,200,11853
piweba5y.prodigy.com,04/Aug/1995:16:29:43,400,/images/NASA-logosmall.gif,304,0
dupli.capcon.net,04/Aug/1995:16:29:43,400,"/cgi-bin/imagemap/countdown69?75,157",302,111
163.205.23.76,04/Aug/1995:16:29:46,400,/ksc.html,200,7034
piweba5y.prodigy.com,04/Aug/1995:16:29:48,400,/images/mercury-logo.gif,200,6588
163.205.23.76,04/Aug/1995:16:29:48,400,/images/WORLD-logosmall.gif,200,669
piweba5y.prodigy.com,04/Aug/1995:16:29:52,400,/images/mercury-logo.gif,200,6588
atropos.ir.ucf.edu,04/Aug/1995:16:30:05,400,/ksc.html,200,7034
bbcc-123.tamu.edu,04/Aug/1995:16:30:11,400,/shuttle/missions/sts-66/,200,1889
atropos.ir.ucf.edu,04/Aug/1995:16:30:32,400,/cgi-bin/geturlstats.pl,200,1857
sprite.ece.cmu.edu,04/Aug/1995:16:30:38,400,/shuttle/missions/sts-72/mission-sts-72.html,200,3807
abyss.sni-usa.com,04/Aug/1995:16:30:45,400,/images/launch-logo.gif,200,1713
atropos.ir.ucf.edu,04/Aug/1995:16:30:45,400,/shuttle/countdown/,200,4673
atropos.ir.ucf.edu,04/Aug/1995:16:30:48,400,/shuttle/missions/sts-69/count69.gif,200,46053
laotzu.uswmis.com,04/Aug/1995:16:30:49,400,/shuttle/missions/sts-70/images/KSC-95EC-1014.gif,200,24131
chelsea.msfc.nasa.gov,04/Aug/1995:16:30:49,400,/shuttle/missions/sts-73/mission-sts-73.html,200,4102
chelsea.msfc.nasa.gov,04/Aug/1995:16:30:51,400,/images/launch-logo.gif,200,1713
chelsea.msfc.nasa.gov,04/Aug/1995:16:30:52,400,/history/apollo/images/apollo-logo1.gif,200,1173
atropos.ir.ucf.edu,04/Aug/1995:16:30:52,400,/images/KSC-logosmall.gif,200,1204
chelsea.msfc.nasa.gov,04/Aug/1995:16:31:08,400,/shuttle/missions/sts-73/news/,200,519
chelsea.msfc.nasa.gov,04/Aug/1995:16:31:48,400,/images/kscmap-tiny.gif,200,2537
gro21.pi.net,04/Aug/1995:16:31:55,400,/shuttle/technology/sts-newsref/sts-cron.html,200,65536
gro21.pi.net,04/Aug/1995:16:32:01,400,/shuttle/technology/sts-newsref/sts_coord.html,200,49152
bbcc-123.tamu.edu,04/Aug/1995:16:32:05,400,/shuttle/missions/sts-67/images/,200,7661
139.169.82.218,04/Aug/1995:16:32:06,400,/jsc/,200,300
139.169.82.218,04/Aug/1995:16:32:08,400,/icons/menu.xbm,200,527
piweba5y.prodigy.com,04/Aug/1995:16:32:11,400,/history/apollo/images/APOLLO-logosmall.gif,200,1173
bbcc-123.tamu.edu,04/Aug/1995:16:32:18,400,/shuttle/missions/sts-67/sounds/,200,936
vagrant.vf.mmc.com,04/Aug/1995:16:32:24,400,/elv/SCOUT/scout.gif,200,1165
163.205.154.12,04/Aug/1995:16:32:24,400,/ksc.html,200,7034
163.205.154.12,04/Aug/1995:16:32:27,400,/images/NASA-logosmall.gif,200,786
n1133143.ksc.nasa.gov,04/Aug/1995:16:32:27,400,/images/MOSAIC-logosmall.gif,200,363
n1133143.ksc.nasa.gov,04/Aug/1995:16:32:28,400,/images/USA-logosmall.gif,200,234
vagrant.vf.mmc.com,04/Aug/1995:16:32:49,400,/elv/struct.gif,200,1318
voyager6.lglobal.com,04/Aug/1995:16:32:54,400,/images/index.gif,200,0
laotzu.uswmis.com,04/Aug/1995:16:32:59,400,/shuttle/missions/sts-70/images/KSC-95EC-1017.gif,200,27099
131.158.70.232,04/Aug/1995:16:33:04,400,"/cgi-bin/imagemap/countdown69?337,282",302,104
laotzu.uswmis.com,04/Aug/1995:16:33:14,400,/shuttle/missions/sts-70/images/KSC-95EC-1017.jpg,200,54932
cygnus.omsi.edu,04/Aug/1995:16:33:17,400,/images/ksclogo-medium.gif,200,5866
cygnus.omsi.edu,04/Aug/1995:16:33:18,400,/images/USA-logosmall.gif,200,234
smithla.bas.ncsu.edu,04/Aug/1995:16:33:18,400,/mdss/shuttleproc.html,200,2012
smithla.bas.ncsu.edu,04/Aug/1995:16:33:19,400,/icon/constr.gif,200,1087
kold12.danadata.dk,04/Aug/1995:16:33:33,400,/images/launch-logo.gif,200,1713
kold12.danadata.dk,04/Aug/1995:16:33:36,400,/history/apollo/images/apollo-logo1.gif,200,1173
131.158.70.232,04/Aug/1995:16:33:41,400,/shuttle/countdown/liftoff.html,200,4665
abyss.sni-usa.com,04/Aug/1995:16:33:43,400,/images/shuttle-patch-logo.gif,200,891
www-c1.proxy.aol.com,04/Aug/1995:16:33:57,400,/shuttle/missions/sts-74/sts-74-patch-small.gif,200,5494
n1043350.ksc.nasa.gov,04/Aug/1995:16:33:58,400,/ksc.html,200,7034
lkenneth.fcla.ufl.edu,04/Aug/1995:16:34:01,400,/icons/menu.xbm,200,527
kold12.danadata.dk,04/Aug/1995:16:34:03,400,/shuttle/missions/sts-69/count69.gif,200,46053
lkenneth.fcla.ufl.edu,04/Aug/1995:16:34:14,400,/icons/text.xbm,200,527
fkirchman.gsfc.nasa.gov,04/Aug/1995:16:34:25,400,/images/NASA-logosmall.gif,304,0
131.158.70.232,04/Aug/1995:16:34:27,400,/shuttle/countdown/,200,4673
fkirchman.gsfc.nasa.gov,04/Aug/1995:16:34:33,400,/history/history.html,304,0
fkirchman.gsfc.nasa.gov,04/Aug/1995:16:34:38,400,/history/apollo/images/footprint-small.gif,304,0
lkenneth.fcla.ufl.edu,04/Aug/1995:16:34:57,400,/shuttle/countdown/,200,4673
lkenneth.fcla.ufl.edu,04/Aug/1995:16:35:02,400,/shuttle/missions/sts-69/count69.gif,200,46053
fkirchman.gsfc.nasa.gov,04/Aug/1995:16:35:03,400,/images/ksclogosmall.gif,304,0
bbcc-123.tamu.edu,04/Aug/1995:16:35:12,400,/shuttle/missions/sts-68/sts-68-patch.jpg,200,66055
fkirchman.gsfc.nasa.gov,04/Aug/1995:16:35:16,400,/history/apollo/apollo-11/apollo-11-patch-small.gif,304,0
wendler.aiss.uiuc.edu,04/Aug/1995:16:35:18,400,/images/ksclogo-medium.gif,304,0
139.169.82.218,04/Aug/1995:16:35:21,400,/images/oc.gif,200,41785
sprite.ece.cmu.edu,04/Aug/1995:16:35:39,400,/images/mlp-logo.gif,200,28426
131.158.70.232,04/Aug/1995:16:35:43,400,/history/apollo/images/apollo-logo1.gif,200,1173
192.214.69.69,04/Aug/1995:16:35:45,400,/images/ksclogosmall.gif,200,3635
www-c1.proxy.aol.com,04/Aug/1995:16:35:47,400,/shuttle/missions/sts-74/news/,200,374
gro21.pi.net,04/Aug/1995:16:35:49,400,/images/shuttle-patch-logo.gif,200,891
192.214.69.69,04/Aug/1995:16:35:55,400,/history/mercury/ma-8/ma-8.html,200,1100
wendler.aiss.uiuc.edu,04/Aug/1995:16:35:56,400,"/cgi-bin/imagemap/countdown69?76,187",302,96
192.214.69.69,04/Aug/1995:16:35:56,400,/history/mercury/ma-8/ma-8-patch-small.gif,200,24809
gw2.att.com,04/Aug/1995:16:36:04,400,/elv/elvhead3.gif,200,9925
148.202.201.66,04/Aug/1995:16:36:06,400,/images/launch.gif,200,240458
192.214.69.69,04/Aug/1995:16:36:08,400,/images/KSC-logosmall.gif,200,1204
bbcc-123.tamu.edu,04/Aug/1995:16:36:08,400,/shuttle/missions/sts-69/,200,3286
www-c1.proxy.aol.com,04/Aug/1995:16:36:09,400,/icons/text.xbm,200,527
139.169.82.218,04/Aug/1995:16:36:11,400,/whats-new.html,200,18936
131.158.70.232,04/Aug/1995:16:36:15,400,/images/ksclogosmall.gif,200,3635
131.158.70.232,04/Aug/1995:16:36:15,400,/history/apollo/images/footprint-logo.gif,200,4209
www-relay.pa-x.dec.com,04/Aug/1995:16:36:18,400,/images/construct.gif,200,1414
128.159.144.193,04/Aug/1995:16:36:21,400,/ksc.html,200,7034
128.159.144.193,04/Aug/1995:16:36:22,400,/images/ksclogo-medium.gif,200,5866
hpfcla.fc.hp.com,04/Aug/1995:16:36:26,400,/history/apollo/images/apollo-logo.gif,304,0
nameserver.pwfl.com,04/Aug/1995:16:36:27,400,/shuttle/missions/sts-70/images/KSC-95EC-1018.txt,200,1357
kold12.danadata.dk,04/Aug/1995:16:36:31,400,/htbin/cdt_main.pl,200,3714
kold12.danadata.dk,04/Aug/1995:16:36:35,400,/shuttle/countdown/images/countclock.gif,200,13994
192.214.69.69,04/Aug/1995:16:36:45,400,/history/apollo/images/footprint-small.gif,200,18149
hpfcla.fc.hp.com,04/Aug/1995:16:36:46,400,/history/apollo/images/apollo-insignia.gif,200,15121
dd05-015.compuserve.com,04/Aug/1995:16:36:47,400,/,200,7034
piweba5y.prodigy.com,04/Aug/1995:16:36:51,400,/history/apollo/images/apollo-logo.gif,200,3047
128.159.144.193,04/Aug/1995:16:36:53,400,/images/USA-logosmall.gif,200,234
wendler.aiss.uiuc.edu,04/Aug/1995:16:36:57,400,/htbin/cdt_main.pl,200,3714
piweba5y.prodigy.com,04/Aug/1995:16:37:00,400,/history/mercury/ma-8/ma-8.html,200,1100
dd05-015.compuserve.com,04/Aug/1995:16:37:03,400,/images/NASA-logosmall.gif,200,786
dd05-015.compuserve.com,04/Aug/1995:16:37:07,400,/images/USA-logosmall.gif,200,234
sprite.ece.cmu.edu,04/Aug/1995:16:37:16,400,/images/vab-small.gif,200,35709
192.214.69.69,04/Aug/1995:16:37:23,400,/history/apollo/images/footprint-logo.gif,200,4209
wendler.aiss.uiuc.edu,04/Aug/1995:16:37:25,400,/shuttle/countdown/video/livevideo2.gif,200,69067
sprite.ece.cmu.edu,04/Aug/1995:16:37:28,400,/images/crawler-logo.gif,200,14108
kiosk-4-79.dial.inet.fi,04/Aug/1995:16:37:36,400,/mdss/MDSS.html,200,2727
dialup03.hasselt.eunet.be,04/Aug/1995:16:37:36,400,/images/USA-logosmall.gif,200,234
128.95.40.112,04/Aug/1995:16:37:51,400,/shuttle/missions/sts-68/mission-sts-68.html,200,49705
128.95.40.112,04/Aug/1995:16:37:55,400,/images/KSC-logosmall.gif,200,1204
hpfcla.fc.hp.com,04/Aug/1995:16:38:02,400,/history/apollo/sa-2/sa-2-info.html,200,1349
boydc.pgh.wec.com,04/Aug/1995:16:38:03,400,/images/NASA-logosmall.gif,200,786
boydc.pgh.wec.com,04/Aug/1995:16:38:05,400,/images/USA-logosmall.gif,200,234
nntp1.reach.com,04/Aug/1995:16:38:16,400,/images/MOSAIC-logosmall.gif,200,363
laotzu.uswmis.com,04/Aug/1995:16:38:20,400,/shuttle/missions/sts-70/images/KSC-95EC-1020.gif,200,28567
dd05-015.compuserve.com,04/Aug/1995:16:38:25,400,/images/KSC-logosmall.gif,200,1204
wwwproxy.ac.il,04/Aug/1995:16:38:27,400,/images/lc39a-logo.gif,200,13116
n1043350.ksc.nasa.gov,04/Aug/1995:16:38:38,400,/images/WORLD-logosmall.gif,200,669
155.35.16.27,04/Aug/1995:16:38:50,400,/images/NASA-logosmall.gif,200,786
155.35.16.27,04/Aug/1995:16:38:51,400,/shuttle/missions/sts-69/count69.gif,200,46053
ip183.tull.edge.net,04/Aug/1995:16:39:15,400,/images/KSC-logosmall.gif,200,1204
n1028244.ksc.nasa.gov,04/Aug/1995:16:39:16,400,/images/USA-logosmall.gif,200,234
drjo014a104.embratel.net.br,04/Aug/1995:16:39:17,400,/ksc.html,200,7034
ip183.tull.edge.net,04/Aug/1995:16:39:31,400,/history/apollo/apollo.html,200,3260
wwwproxy.ac.il,04/Aug/1995:16:39:34,400,/shuttle/missions/sts-78/mission-sts-78.html,200,4714
pc01.power.latech.edu,04/Aug/1995:16:39:38,400,/images/ksclogo-medium.gif,200,5866
www-b5.proxy.aol.com,04/Aug/1995:16:39:42,400,/images/MOSAIC-logosmall.gif,200,363
159.212.193.71,04/Aug/1995:16:39:52,400,/images/,200,17688
pc01.power.latech.edu,04/Aug/1995:16:39:53,400,/images/KSC-logosmall.gif,200,1204
ip183.tull.edge.net,04/Aug/1995:16:39:57,400,/history/apollo/images/footprint-small.gif,200,18149
www-b4.proxy.aol.com,04/Aug/1995:16:40:02,400,/images/WORLD-logosmall.gif,200,669
138.13.123.210,04/Aug/1995:16:40:05,400,/elv/new01.gif,200,1016
163.205.23.150,04/Aug/1995:16:40:09,400,/images/ksclogo-medium.gif,200,5866
rschaps.westnet.com,04/Aug/1995:16:40:11,400,/images/kscarea-small.gif,200,24522
163.205.23.150,04/Aug/1995:16:40:11,400,/images/USA-logosmall.gif,200,234
hpfcla.fc.hp.com,04/Aug/1995:16:40:12,400,/history/apollo/apollo-17/images/,200,1719
163.205.23.76,04/Aug/1995:16:40:13,400,/images/NASA-logosmall.gif,200,786
163.205.23.76,04/Aug/1995:16:40:13,400,/images/MOSAIC-logosmall.gif,200,363
gw2.att.com,04/Aug/1995:16:40:14,400,/elv/DELTA/delta.gif,200,2244
gw2.att.com,04/Aug/1995:16:40:16,400,/elv/ATLAS_CENTAUR/atlas.gif,200,2286
piweba5y.prodigy.com,04/Aug/1995:16:40:18,400,/history/mercury/ma-9/ma-9.html,200,1135
gw2.att.com,04/Aug/1995:16:40:23,400,/elv/struct.gif,200,1318
laotzu.uswmis.com,04/Aug/1995:16:40:31,400,/shuttle/missions/sts-70/images/KSC-95EC-1056.jpg,200,99231
163.206.137.21,04/Aug/1995:16:40:40,400,/shuttle/countdown/,200,0
sprite.ece.cmu.edu,04/Aug/1995:16:40:50,400,/images/kscmap-small.gif,200,39017
sloanmac21.mit.edu,04/Aug/1995:16:40:56,400,/history/apollo/apollo-13/apollo-13-info.html,200,1583
bbriggs.sp.trw.com,04/Aug/1995:16:41:06,400,/shuttle/missions/sts-70/images/KSC-95EC-0540.jpg,200,110694
hpfcla.fc.hp.com,04/Aug/1995:16:41:21,400,/history/apollo/apollo-17/images/72HC924.GIF,200,140927
astro.demon.co.uk,04/Aug/1995:16:41:22,400,/shuttle/countdown/video/livevideo.jpeg,200,43701
drjo002a091.embratel.net.br,04/Aug/1995:16:41:22,400,/,200,7034
bbcc-123.tamu.edu,04/Aug/1995:16:41:23,400,/shuttle/missions/sts-70/movies/sts-70-landing-2.mpg,200,266273
weird.stardust.com,04/Aug/1995:16:41:24,400,/images/WORLD-logosmall.gif,200,669
hpfcla.fc.hp.com,04/Aug/1995:16:41:29,400,/history/apollo/as-201/as-201.html,200,3679
128.159.154.173,04/Aug/1995:16:41:40,400,/,200,7034
128.159.154.173,04/Aug/1995:16:41:41,400,/images/ksclogo-medium.gif,200,5866
131.110.19.77,04/Aug/1995:16:41:43,400,/facilities/tour.html,200,3723
drjo002a091.embratel.net.br,04/Aug/1995:16:41:47,400,/images/MOSAIC-logosmall.gif,200,363
drjo002a091.embratel.net.br,04/Aug/1995:16:41:53,400,/images/WORLD-logosmall.gif,200,669
hpfcla.fc.hp.com,04/Aug/1995:16:41:58,400,/history/apollo/apollo-4/apollo-4-patch-small.gif,200,11934
bbriggs.sp.trw.com,04/Aug/1995:16:42:00,400,/shuttle/missions/sts-70/images/KSC-95EC-0585.txt,200,657
165.201.82.122,04/Aug/1995:16:42:02,400,/images/MOSAIC-logosmall.gif,200,363
abyss.sni-usa.com,04/Aug/1995:16:42:02,400,/shuttle/technology/sts-newsref/stsover-prep.html,200,142213
piweba4y.prodigy.com,04/Aug/1995:16:42:15,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
tide01.microsoft.com,04/Aug/1995:16:42:18,400,/shuttle/countdown/images/countclock.gif,304,0
drjo002a091.embratel.net.br,04/Aug/1995:16:42:19,400,/images/launchpalms-small.gif,200,11473
aj131.du.pipex.com,04/Aug/1995:16:42:23,400,/images/KSC-logosmall.gif,200,1204
henryg.clark.net,04/Aug/1995:16:42:24,400,/software/winvn/wvsmall.gif,304,0
henryg.clark.net,04/Aug/1995:16:42:26,400,/images/KSC-logosmall.gif,304,0
henryg.clark.net,04/Aug/1995:16:42:26,400,/images/USA-logosmall.gif,304,0
sloanmac21.mit.edu,04/Aug/1995:16:42:28,400,/history/apollo/apollo-13/images/70HC517.GIF,200,140644
140.229.116.53,04/Aug/1995:16:42:28,400,"/cgi-bin/imagemap/countdown69?65,153",302,111
djf21.octacon.co.uk,04/Aug/1995:16:42:29,400,/shuttle/missions/sts-71/movies/sts-71-hand-shake.mpg,200,106496
tide01.microsoft.com,04/Aug/1995:16:42:30,400,/shuttle/countdown/liftoff.html,304,0
bbriggs.sp.trw.com,04/Aug/1995:16:42:42,400,/shuttle/missions/sts-70/images/KSC-95EC-0585.jpg,200,119623
bbcc-123.tamu.edu,04/Aug/1995:16:42:48,400,/shuttle/missions/sts-70/movies/sts-70-landing.mpg,200,952257
cygnus.omsi.edu,04/Aug/1995:16:42:53,400,/facts/about_ksc.html,200,3977
cygnus.omsi.edu,04/Aug/1995:16:42:54,400,/images/launchpalms-small.gif,200,11473
ai132.du.pipex.com,04/Aug/1995:16:42:55,400,/images/launch-logo.gif,200,1713
phy-dyn-15.baylor.edu,04/Aug/1995:16:42:58,400,/images/launch-logo.gif,200,1713
sprite.ece.cmu.edu,04/Aug/1995:16:42:58,400,/images/lcc-small2.gif,200,58026
199.201.186.103,04/Aug/1995:16:43:01,400,/,200,7034
sprite.ece.cmu.edu,04/Aug/1995:16:43:05,400,/images/lps-small.gif,200,52701
199.201.186.103,04/Aug/1995:16:43:14,400,/elv/endball.gif,304,0
192.214.69.69,04/Aug/1995:16:43:21,400,/images/kscmap-small.gif,200,39017
199.201.186.103,04/Aug/1995:16:43:22,400,/elv/koreamin.gif,200,2563
sloanmac21.mit.edu,04/Aug/1995:16:43:29,400,/history/apollo/apollo-13/images/70HC496.GIF,200,204859
192.214.69.69,04/Aug/1995:16:43:58,400,/images/NASA-logosmall.gif,200,786
165.201.82.122,04/Aug/1995:16:44:00,400,/images/ksclogosmall.gif,200,3635
165.201.82.122,04/Aug/1995:16:44:01,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
strgnerpc.az05.bull.com,04/Aug/1995:16:44:03,400,/images/ksclogo-medium.gif,304,0
strgnerpc.az05.bull.com,04/Aug/1995:16:44:03,400,/images/USA-logosmall.gif,304,0
strgnerpc.az05.bull.com,04/Aug/1995:16:44:04,400,/images/WORLD-logosmall.gif,304,0
atropos.ir.ucf.edu,04/Aug/1995:16:44:19,400,/shuttle/countdown/,200,4673
n1144637.ksc.nasa.gov,04/Aug/1995:16:44:20,400,/ksc.html,200,7034
dyn28-229.chem.wayne.edu,04/Aug/1995:16:44:23,400,/shuttle/missions/sts-70/images/images.html,200,8657
strgnerpc.az05.bull.com,04/Aug/1995:16:44:25,400,/history/apollo/images/footprint-small.gif,200,18149
spacelink.msfc.nasa.gov,04/Aug/1995:16:44:36,400,/shuttle/missions/sts-71/mission-sts-71.html,200,13644
dd15-036.compuserve.com,04/Aug/1995:16:44:39,400,/software/winvn/winvn.html,200,9866
sloanmac21.mit.edu,04/Aug/1995:16:44:39,400,/icons/image.xbm,200,509
phy-dyn-15.baylor.edu,04/Aug/1995:16:44:40,400,/shuttle/missions/sts-69/sts-69-press-kit.txt,200,116194
bluebonnet.ns.utexas.edu,04/Aug/1995:16:44:48,400,/images/KSC-logosmall.gif,200,1204
piweba4y.prodigy.com,04/Aug/1995:16:44:49,400,/images/ksclogosmall.gif,200,3635
sloanmac21.mit.edu,04/Aug/1995:16:45:08,400,/icons/menu.xbm,200,527
165.201.82.122,04/Aug/1995:16:45:13,400,/images/launch-logo.gif,200,1713
gw2.att.com,04/Aug/1995:16:45:18,400,/elv/uncons.htm,200,489
pm4_13.digital.net,04/Aug/1995:16:45:25,400,/images/WORLD-logosmall.gif,304,0
www-b5.proxy.aol.com,04/Aug/1995:16:45:26,400,/shuttle/missions/sts-70/images/images.html,200,8657
gw2.att.com,04/Aug/1995:16:45:26,400,/images/construct.gif,200,1414
abyss.sni-usa.com,04/Aug/1995:16:45:28,400,/icons/menu.xbm,200,527
strgnerpc.az05.bull.com,04/Aug/1995:16:45:29,400,/history/apollo/apollo-1/apollo-1-patch-small.gif,200,16979
tmpil002.tmp.alliedsignal.com,04/Aug/1995:16:45:30,400,/shuttle/technology/sts-newsref/sts_asm.html,200,71655
transducers7.ksc.nasa.gov,04/Aug/1995:16:45:31,400,/images/USA-logosmall.gif,200,234
atropos.ir.ucf.edu,04/Aug/1995:16:45:32,400,/shuttle/missions/sts-71/images/images.html,200,8529
tmpil002.tmp.alliedsignal.com,04/Aug/1995:16:45:40,400,/images/KSC-logosmall.gif,200,1204
brpc.multnomah.lib.or.us,04/Aug/1995:16:45:44,400,/ksc.html,200,7034
www-b5.proxy.aol.com,04/Aug/1995:16:45:44,400,/shuttle/missions/sts-70/images/KSC-95EC-0635.gif,200,43551
tmpil002.tmp.alliedsignal.com,04/Aug/1995:16:45:45,400,/shuttle/technology/images/srb_mod_compare_3-small.gif,200,55666
gw2.att.com,04/Aug/1995:16:45:47,400,/images/launchmedium.gif,200,11853
sloanmac21.mit.edu,04/Aug/1995:16:45:48,400,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
piweba5y.prodigy.com,04/Aug/1995:16:45:50,400,/history/gemini/movies/gemini-launch.mpg,200,104987
gw2.att.com,04/Aug/1995:16:45:51,400,/images/NASA-logosmall.gif,200,786
brpc.multnomah.lib.or.us,04/Aug/1995:16:45:52,400,/images/ksclogo-medium.gif,304,0
192.214.69.69,04/Aug/1995:16:45:55,400,/facilities/vab.html,200,4045
gw2.att.com,04/Aug/1995:16:45:55,400,/images/KSC-logosmall.gif,200,1204
192.214.69.69,04/Aug/1995:16:45:57,400,/images/vab-small.gif,200,35709
ajewell.amsinc.com,04/Aug/1995:16:45:58,400,/images/USA-logosmall.gif,200,234
sellis.gi.com,04/Aug/1995:16:46:06,400,/software/winvn/winvn.html,200,9866
dyn28-229.chem.wayne.edu,04/Aug/1995:16:46:06,400,/shuttle/missions/sts-70/images/KSC-95EC-1014.jpg,200,46003
pcl-a75.lib.utexas.edu,04/Aug/1995:16:46:09,400,/history/history.html,200,1602
pcl-a75.lib.utexas.edu,04/Aug/1995:16:46:22,400,/history/apollo/apollo.html,200,3260
sloanmac21.mit.edu,04/Aug/1995:16:46:24,400,/history/apollo/apollo-13/sounds/a13_001.wav,200,280014
pcl-a75.lib.utexas.edu,04/Aug/1995:16:46:34,400,/images/ksclogosmall.gif,200,3635
165.201.82.122,04/Aug/1995:16:46:35,400,/history/apollo/apollo.html,200,3260
strgnerpc.az05.bull.com,04/Aug/1995:16:46:48,400,/history/apollo/apollo.html,304,0
141.102.40.36,04/Aug/1995:16:46:52,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
141.102.40.36,04/Aug/1995:16:46:56,400,/history/apollo/images/apollo-logo1.gif,200,1173
165.201.82.122,04/Aug/1995:16:46:56,400,/history/apollo/flight-summary.txt,200,5086
piweba4y.prodigy.com,04/Aug/1995:16:46:57,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
gn2.getnet.com,04/Aug/1995:16:47:08,400,/history/history.html,304,0
gn2.getnet.com,04/Aug/1995:16:47:10,400,/history/apollo/images/apollo-small.gif,304,0
gn2.getnet.com,04/Aug/1995:16:47:10,400,/images/KSC-logosmall.gif,304,0
stcgate.statcan.ca,04/Aug/1995:16:47:12,400,/shuttle/countdown/,200,4673
gn2.getnet.com,04/Aug/1995:16:47:18,400,/history/apollo/images/apollo-logo.gif,304,0
163.205.23.43,04/Aug/1995:16:47:30,400,/images/NASA-logosmall.gif,200,786
163.205.23.43,04/Aug/1995:16:47:31,400,/images/USA-logosmall.gif,200,234
ch-as04.peinet.pe.ca,04/Aug/1995:16:47:32,400,/shuttle/missions/sts-70/mission-sts-70.html,200,20304
piweba4y.prodigy.com,04/Aug/1995:16:47:40,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
strgnerpc.az05.bull.com,04/Aug/1995:16:47:43,400,/history/apollo/apollo-8/apollo-8.html,200,3625
strgnerpc.az05.bull.com,04/Aug/1995:16:47:45,400,/history/apollo/apollo-8/apollo-8-patch-small.gif,200,11326
lemoyne.edu,04/Aug/1995:16:47:46,400,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
192.214.69.69,04/Aug/1995:16:47:49,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
sloanmac21.mit.edu,04/Aug/1995:16:47:51,400,/history/apollo/apollo-1/apollo-1-patch-small.gif,200,16979
sprite.ece.cmu.edu,04/Aug/1995:16:47:51,400,/ksc.html,200,7034
ch-as04.peinet.pe.ca,04/Aug/1995:16:47:57,400,/images/launch-logo.gif,200,1713
gw2.att.com,04/Aug/1995:16:48:04,400,/history/apollo/images/apollo-logo1.gif,200,1173
192.214.69.69,04/Aug/1995:16:48:08,400,/history/apollo/apollo-13/apollo-13.html,200,18556
stcgate.statcan.ca,04/Aug/1995:16:48:18,400,/htbin/cdt_clock.pl,200,543
199.201.186.103,04/Aug/1995:16:48:21,400,/elv/d228kor.gif,200,38059
199.201.186.103,04/Aug/1995:16:48:22,400,/elv/elvhead2.gif,304,0
163.206.137.21,04/Aug/1995:16:48:25,400,/images/KSC-logosmall.gif,200,0
stcgate.statcan.ca,04/Aug/1995:16:48:28,400,/shuttle/countdown/countdown.html,200,4673
ch-as04.peinet.pe.ca,04/Aug/1995:16:48:31,400,/shuttle/resources/orbiters/discovery-logo.gif,200,4179
abyss.sni-usa.com,04/Aug/1995:16:48:33,400,/shuttle/missions/sts-1/images/81HC315.GIF,200,150525
204.95.73.47,04/Aug/1995:16:48:34,400,/images/KSC-logosmall.gif,200,1204
ch-as04.peinet.pe.ca,04/Aug/1995:16:48:34,400,/images/ksclogosmall.gif,200,3635
lemoyne.edu,04/Aug/1995:16:48:39,400,/shuttle/missions/sts-69/news/,200,374
sloanmac21.mit.edu,04/Aug/1995:16:48:48,400,/history/apollo/apollo-5/apollo-5-patch-small.gif,200,14120
bbriggs.sp.trw.com,04/Aug/1995:16:48:53,400,/shuttle/missions/sts-70/images/KSC-95EC-0711.txt,200,570
pcl-a75.lib.utexas.edu,04/Aug/1995:16:48:58,400,/history/apollo/apollo-1/apollo-1.html,200,3841
pcl-a75.lib.utexas.edu,04/Aug/1995:16:48:59,400,/history/apollo/apollo-1/apollo-1-patch-small.gif,200,16979
unknown-144-48.verity.com,04/Aug/1995:16:49:05,400,/images/gemini-logo.gif,200,4452
